001 , Cholera
E855.9 , Unspecified drug acting on central and autonomic nervous systems
E856 , Accidental poisoning by antibiotics
E857 , Accidental poisoning by other anti-infectives
E858 , Accidental poisoning by other drugs
E858.0 , Hormones and synthetic substitutes
E858.1 , Primarily systemic agents
E858.2 , Agents primarily affecting blood constituents
E858.3 , Agents primarily affecting cardiovascular system
E858.4 , Agents primarily affecting gastrointestinal system
E858.5 , Water, mineral, and uric acid metabolism drugs
E858.6 , Agents primarily acting on the smooth and skeletal muscles and respiratory system
E858.7 , Agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs
E858.8 , Other specified drugs
E858.9 , Unspecified drug
E860 , Accidental poisoning by alcohol, not elsewhere classified
E860.0 , Alcoholic beverages
E860.1 , Other and unspecified ethyl alcohol and its products
E860.2 , Methyl alcohol
E860.3 , Isopropyl alcohol
E860.4 , Fusel oil
E860.8 , Other specified alcohols
E860.9 , Unspecified alcohol
E861 , Accidental poisoning by cleansing and polishing agents, disinfectants, paints, and varnishes
E861.0 , Synthetic detergents and shampoos
E861.1 , Soap products
E861.2 , Polishes
E861.3 , Other cleansing and polishing agents
E861.4 , Disinfectants
E861.5 , Lead paints
E861.6 , Other paints and varnishes
E861.9 , Unspecified
E862 , Accidental poisoning by petroleum products, other solvents and their vapors, not elsewhere classified
E862.0 , Petroleum solvents
E862.1 , Petroleum fuels and cleaners
E862.2 , Lubricating oils
E862.3 , Petroleum solids
E862.4 , Other specified solvents
E862.9 , Unspecified solvent
E863 , Accidental poisoning by agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers
E863.0 , Insecticides of organochlorine compounds
E863.1 , Insecticides of organophosphorus compounds
E863.2 , Carbamates
E863.3 , Mixtures of insecticides
E863.4 , Other and unspecified insecticides
E863.5 , Herbicides
E863.6 , Fungicides
E863.7 , Rodenticides
E863.8 , Fumigants
E863.9 , Other and unspecified
E864 , Accidental poisoning by corrosives and caustics, not elsewhere classified
E864.0 , Corrosive aromatics
E864.1 , Acids
E864.2 , Caustic alkalis
E864.3 , Other specified corrosives and caustics
E864.4 , Unspecified corrosives and caustics
E865 , Accidental poisoning from poisonous foodstuffs and poisonous plants
E865.0 , Meat
E865.1 , Shellfish
E865.2 , Other fish
E865.3 , Berries and seeds
E865.4 , Other specified plants
E865.5 , Mushrooms and other fungi
E865.8 , Other specified foods
E865.9 , Unspecified foodstuff or poisonous plant
E866 , Accidental poisoning by other and unspecified solid and liquid substances
E866.0 , Lead and its compounds and fumes
E866.1 , Mercury and its compounds and fumes
E866.2 , Antimony and its compounds and fumes
E866.3 , Arsenic and its compounds and fumes
E866.4 , Other metals and their compounds and fumes
E866.5 , Plant foods and fertilizers
E866.6 , Glues and adhesives
E866.7 , Cosmetics
E866.8 , Other specified solid or liquid substances
E866.9 , Unspecified solid or liquid substance
E867 , Accidental poisoning by gas distributed by pipeline
E868 , Accidental poisoning by other utility gas and other carbon monoxide
E868.0 , Liquefied petroleum gas distributed in mobile containers
E868.1 , Other and unspecified utility gas
E868.2 , Motor vehicle exhaust gas
E868.3 , Carbon monoxide from incomplete combustion of other domestic fuels
E868.8 , Carbon monoxide from other sources
E868.9 , Unspecified carbon monoxide
E869 , Accidental poisoning by other gases and vapors
E869.0 , Nitrogen oxides
E869.1 , Sulfur dioxide
E869.2 , Freon
E869.3 , Lacrimogenic gas [tear gas]
E869.4 , Second-hand tobacco smoke
E869.8 , Other specified gases and vapors
E869.9 , Unspecified gases and vapors
E870 , Accidental cut, puncture, perforation, or hemorrhage during medical care
E870.0 , Surgical operation
E870.1 , Infusion or transfusion
E870.2 , Kidney dialysis or other perfusion
E870.3 , Injection or vaccination
E870.4 , Endoscopic examination
E870.5 , Aspiration of fluid or tissue, puncture, and catheterization
E870.6 , Heart catheterization
E870.7 , Administration of enema
E870.8 , Other specified medical care
E870.9 , Unspecified medical care
E871 , Foreign object left in body during procedure
E871.0 , Surgical operation
E871.1 , Infusion or transfusion
E871.2 , Kidney dialysis or other perfusion
E871.3 , Injection or vaccination
E871.4 , Endoscopic examination
E871.5 , Aspiration of fluid or tissue, puncture, and catheterization
E871.6 , Heart catheterization
E871.7 , Removal of catheter or packing
E871.8 , Other specified procedures
E871.9 , Unspecified procedure
E872 , Failure of sterile precautions during procedure
E872.0 , Surgical operation
E872.1 , Infusion or transfusion
E872.2 , Kidney dialysis and other perfusion
E872.3 , Injection or vaccination
E872.4 , Endoscopic examination
E872.5 , Aspiration of fluid or tissue, puncture, and catheterization
E872.6 , Heart catheterization
E872.8 , Other specified procedures
E872.9 , Unspecified procedure
E873 , Failure in dosage
E873.0 , Excessive amount of blood or other fluid during transfusion or infusion
E873.1 , Incorrect dilution of fluid during infusion
E873.2 , Overdose of radiation in therapy
E873.3 , Inadvertent exposure of patient to radiation during medical care
E873.4 , Failure in dosage in electroshock or insulin-shock therapy
E873.5 , Inappropriate [too hot or too cold] temperature in local application and packing
E873.6 , Nonadministration of necessary drug or medicinal substance
E873.8 , Other specified failure in dosage
E873.9 , Unspecified failure in dosage
E874 , Mechanical failure of instrument or apparatus during procedure
E874.0 , Surgical operation
E874.1 , Infusion and transfusion
E874.2 , Kidney dialysis and other perfusion
E874.3 , Endoscopic examination
E874.4 , Aspiration of fluid or tissue, puncture, and catheterization
E874.5 , Heart catheterization
E874.8 , Other specified procedures
E874.9 , Unspecified procedure
E875 , Contaminated or infected blood, other fluid, drug, or biological substance
E875.0 , Contaminated substance transfused or infused
E875.1 , Contaminated substance injected or used for vaccination
E875.2 , Contaminated drug or biological substance administered by other means
E875.8 , Other
E875.9 , Unspecified
E876 , Other and unspecified misadventures during medical care
E876.0 , Mismatched blood in transfusion
E876.1 , Wrong fluid in infusion
E876.2 , Failure in suture and ligature during surgical operation
E876.3 , Endotracheal tube wrongly placed during anesthetic procedure
E876.4 , Failure to introduce or to remove other tube or instrument
E876.5 , Performance of inappropriate operation
E876.8 , Other specified misadventures during medical care
E876.9 , Unspecified misadventure during medical care
E878 , Surgical operation and other surgical procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation
E878.0 , Surgical operation with transplant of whole organ
E878.1 , Surgical operation with implant of artificial internal device
E878.2 , Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant
E878.3 , Surgical operation with formation of external stoma
E878.4 , Other restorative surgery
E878.5 , Amputation of limb(s)
E878.6 , Removal of other organ (partial) (total)
E878.8 , Other specified surgical operations and procedures
E878.9 , Unspecified surgical operations and procedures
E879 , Other procedures, without mention of misadventure at the time of procedure, as the cause of abnormal reaction of patient, or of later complication
E879.0 , Cardiac catheterization
E879.1 , Kidney dialysis
E879.2 , Radiological procedure and radiotherapy
E879.3 , Shock therapy
E879.4 , Aspiration of fluid
E879.5 , Insertion of gastric or duodenal sound
E879.6 , Urinary catheterization
E879.7 , Blood sampling
E879.8 , Other specified procedures
E879.9 , Unspecified procedure
E880 , Fall on or from stairs or steps
E880.0 , Escalator
E880.1 , Fall on or from sidewalk curb
E880.9 , Other stairs or steps
E881 , Fall on or from ladders or scaffolding
E881.0 , Fall from ladder
E881.1 , Fall from scaffolding
E882 , Fall from or out of building or other structure
E883 , Fall into hole or other opening in surface
E883.0 , Accident from diving or jumping into water [swimming pool]
E883.1 , Accidental fall into well
E883.2 , Accidental fall into storm drain or manhole
E883.9 , Fall into other hole or other opening in surface
E884 , Other fall from one level to another
E884.0 , Fall from playground equipment
E884.1 , Fall from cliff
E884.2 , Fall from chair
E884.3 , Fall from wheelchair
E884.4 , Fall from bed
E884.5 , Fall from other furniture
E884.6 , Fall from commode
E884.9 , Other fall from one level to another
E885 , Fall on same level from slipping, tripping, or stumbling
E885.0 , Fall from (nonmotorized) scooter
E885.1 , Fall from roller skates
E885.2 , Fall from skateboard
E885.3 , Fall from skis
E885.4 , Fall from snowboard
E885.9 , Fall from other slipping, tripping, or stumbling
E886 , Fall on same level from collision, pushing, or shoving, by or with other person
E886.0 , In sports
E886.9 , Other and unspecified
E887 , Fracture, cause unspecified
E888 , Other and unspecified fall
E888.0 , Fall resulting in striking against sharp object
E888.1 , Fall resulting in striking against other object
E888.8 , Other fall
E888.9 , Unspecified fall
E890 , Conflagration in private dwelling
E890.0 , Explosion caused by conflagration
E890.1 , Fumes from combustion of polyvinylchloride [PVC] and similar material in conflagration
E890.2 , Other smoke and fumes from conflagration
E890.3 , Burning caused by conflagration
E890.8 , Other accident resulting from conflagration
E890.9 , Unspecified accident resulting from conflagration in private dwelling
E891 , Conflagration in other and unspecified building or structure
E891.0 , Explosion caused by conflagration
E891.1 , Fumes from combustion of polyvinylchloride [PVC] and similar material in conflagration
E891.2 , Other smoke and fumes from conflagration
E891.3 , Burning caused by conflagration
E891.8 , Other accident resulting from conflagration
E891.9 , Unspecified accident resulting from conflagration of other and unspecified building or structure
E892 , Conflagration not in building or structure
E893 , Accident caused by ignition of clothing
E893.0 , From controlled fire in private dwelling
E893.1 , From controlled fire in other building or structure
E893.2 , From controlled fire not in building or structure
E893.8 , From other specified sources
E893.9 , Unspecified source
E894 , Ignition of highly inflammable material
E895 , Accident caused by controlled fire in private dwelling
E896 , Accident caused by controlled fire in other and unspecified building or structure
E897 , Accident caused by controlled fire not in building or structure
E898 , Accident caused by other specified fire and flames
E898.0 , Burning bedclothes
E898.1 , Other
E899 , Accident caused by unspecified fire
E900 , Excessive heat
E900.0 , Due to weather conditions
E900.1 , Of man-made origin
E900.9 , Of unspecified origin
E901 , Excessive cold
E901.0 , Due to weather conditions
E901.1 , Of man-made origin
E901.8 , Other specified origin
E901.9 , Of unspecified origin
E902 , High and low air pressure and changes in air pressure
E902.0 , Residence or prolonged visit at high altitude
E902.1 , In aircraft
E902.2 , Due to diving
E902.8 , Due to other specified causes
E902.9 , Unspecified cause
